player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name
34534,Marcel,Gecov,Marcel Gecov,2012,157,marcel-gecov,CSSR,Prag,Czech Republic,1988-01-01,Central Midfield,Midfield,right,183,,1000000,,ESAM,https://img.a.transfermarkt.technology/portrait/header/34534-1448032718.jpg?lm=1,https://www.transfermarkt.co.uk/marcel-gecov/profil/spieler/34534,BE1,KAA Gent
34672,Joey,O'Brien,Joey O'Brien,2015,379,joey-obrien,Ireland,Dublin,Ireland,1986-02-17,Right-Back,Defender,right,180,,3000000,,null,https://img.a.transfermarkt.technology/portrait/header/34672-1487319045.jpg?lm=1,https://www.transfermarkt.co.uk/joey-obrien/profil/spieler/34672,GB1,West Ham United
35805,Rinaldo,Cruzado,Rinaldo Cruzado,2012,862,rinaldo-cruzado,Peru,Lima,Peru,1984-09-21,Central Midfield,Midfield,left,180,100000,1000000,,FFOSA Sports,https://img.a.transfermarkt.technology/portrait/header/35805-1682625743.jpg?lm=1,https://www.transfermarkt.co.uk/rinaldo-cruzado/profil/spieler/35805,IT1,null
35813,Víctor,Vázquez,Víctor Vázquez,2020,1245,victor-vazquez,Spain,Barcelona,Spain,1987-01-20,Attacking Midfield,Midfield,right,180,200000,4000000,2023-12-31 00:00:00,TANDHEM,https://img.a.transfermarkt.technology/portrait/header/35813-1678203627.jpg?lm=1,https://www.transfermarkt.co.uk/victor-vazquez/profil/spieler/35813,BE1,KAS Eupen
35853,Daniele,Paponi,Daniele Paponi,2015,1025,daniele-paponi,Italy,Ancona,Italy,1988-04-16,Centre-Forward,Attack,right,182,150000,1500000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/35853-1647293167.jpg?lm=1,https://www.transfermarkt.co.uk/daniele-paponi/profil/spieler/35853,IT1,Bologna FC 1909
36025,Mikael,Lustig,Mikael Lustig,2019,157,mikael-lustig,Sweden,Umeå,Sweden,1986-12-13,Right-Back,Defender,right,189,,4000000,,null,https://img.a.transfermarkt.technology/portrait/header/36025-1464870569.jpg?lm=1,https://www.transfermarkt.co.uk/mikael-lustig/profil/spieler/36025,BE1,KAA Gent
36602,Christophe,Berra,Christophe Berra,2019,43,christophe-berra,Scotland,Edinburgh,Scotland,1985-01-31,Centre-Back,Defender,left,190,,4500000,,null,https://img.a.transfermarkt.technology/portrait/header/s_36602_543_2013_03_05_1.jpg?lm=1,https://www.transfermarkt.co.uk/christophe-berra/profil/spieler/36602,SC1,Heart of Midlothian FC
36661,Tevfik,Köse,Tevfik Köse,2014,126,tevfik-kose,Germany,Düsseldorf,Turkey,1988-07-12,Centre-Forward,Attack,right,180,,1700000,,null,https://img.a.transfermarkt.technology/portrait/header/36661-1540161031.jpg?lm=1,https://www.transfermarkt.co.uk/tevfik-kose/profil/spieler/36661,TR1,null
36720,Jim,McAlister,Jim McAlister,2014,511,jim-mcalister,Scotland,Rothesay,Scotland,1985-11-02,Central Midfield,Midfield,right,180,,550000,,null,https://img.a.transfermarkt.technology/portrait/header/36720-1596698870.jpg?lm=1,https://www.transfermarkt.co.uk/jim-mcalister/profil/spieler/36720,SC1,null
37152,Tommy,Elphick,Tommy Elphick,2015,989,tommy-elphick,England,Brighton,England,1987-09-07,Centre-Back,Defender,right,188,,3000000,,Volenti,https://img.a.transfermarkt.technology/portrait/header/s_37152_989_2013_11_07_1.jpg?lm=1,https://www.transfermarkt.co.uk/tommy-elphick/profil/spieler/37152,GB1,AFC Bournemouth
37549,Anton,Shunin,Anton Shunin,2022,121,anton-shunin,UdSSR,Moskau,Russia,1987-01-27,Goalkeeper,Goalkeeper,left,193,900000,6500000,2024-06-30 00:00:00,Pavel Andreev,https://img.a.transfermarkt.technology/portrait/header/37549-1605115296.png?lm=1,https://www.transfermarkt.co.uk/anton-shunin/profil/spieler/37549,RU1,Dynamo Moscow
37678,David,Gray,David Gray,2020,903,david-gray,Scotland,Edinburgh,Scotland,1988-05-04,Right-Back,Defender,right,180,,500000,,null,https://img.a.transfermarkt.technology/portrait/header/37678-1624009171.jpg?lm=1,https://www.transfermarkt.co.uk/david-gray/profil/spieler/37678,SC1,Hibernian FC
38414,Ryan,Donk,Ryan Donk,2022,10484,ryan-donk,Netherlands,Amsterdam,Suriname,1986-03-30,Centre-Back,Defender,right,192,250000,4500000,2023-06-30 00:00:00,Winny Haatrecht,https://img.a.transfermarkt.technology/portrait/header/38414-1665495427.png?lm=1,https://www.transfermarkt.co.uk/ryan-donk/profil/spieler/38414,TR1,Kasimpasa
38642,Alessandro,Sgrigna,Alessandro Sgrigna,2013,276,alessandro-sgrigna,Italy,Roma,Italy,1980-04-24,Second Striker,Attack,right,179,,1800000,,null,https://img.a.transfermarkt.technology/portrait/header/s_38642_4102_2013_09_27_1.jpg?lm=1,https://www.transfermarkt.co.uk/alessandro-sgrigna/profil/spieler/38642,IT1,Hellas Verona
38782,Dmitriy,Kombarov,Dmitriy Kombarov,2019,2696,dmitriy-kombarov,UdSSR,Moskau,Russia,1987-01-22,Left-Back,Defender,left,182,,11000000,,Pavel Andreev,https://img.a.transfermarkt.technology/portrait/header/38782-1609136524.png?lm=1,https://www.transfermarkt.co.uk/dmitriy-kombarov/profil/spieler/38782,RU1,Krylya Sovetov Samara
39073,,Émerson,Émerson,2013,273,emerson,Brazil,São Paulo,Brazil,1986-02-23,Left-Back,Defender,left,187,,4500000,,Sportis,https://img.a.transfermarkt.technology/portrait/header/s_39073_273_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/emerson/profil/spieler/39073,FR1,Stade Rennais FC
39089,José,Furtado,José Furtado,2012,2441,jose-furtado,Cape Verde,Praia,Portugal,1983-03-14,Centre-Forward,Attack,right,181,,500000,,null,https://img.a.transfermarkt.technology/portrait/header/39089-1655554405.png?lm=1,https://www.transfermarkt.co.uk/jose-furtado/profil/spieler/39089,GR1,AEK Athens
39247,Tunay,Torun,Tunay Torun,2022,10484,tunay-torun,Germany,Hamburg,Turkey,1990-04-21,Right Winger,Attack,right,176,150000,4250000,2023-06-30 00:00:00,PASS,https://img.a.transfermarkt.technology/portrait/header/39247-1665496536.png?lm=1,https://www.transfermarkt.co.uk/tunay-torun/profil/spieler/39247,TR1,Kasimpasa
39690,Danilo,Soddimo,Danilo Soddimo,2018,8970,danilo-soddimo,Italy,Roma,Italy,1987-09-27,Left Midfield,Midfield,right,180,,1200000,,null,https://img.a.transfermarkt.technology/portrait/header/39690-1449138976.jpg?lm=1,https://www.transfermarkt.co.uk/danilo-soddimo/profil/spieler/39690,IT1,null
39829,Alessandro,Bastrini,Alessandro Bastrini,2013,1390,alessandro-bastrini,Italy,Domodossola,Italy,1987-04-03,Centre-Back,Defender,left,186,,600000,,null,https://img.a.transfermarkt.technology/portrait/header/39829-1609593245.png?lm=1,https://www.transfermarkt.co.uk/alessandro-bastrini/profil/spieler/39829,IT1,null
39906,Romain,Danzé,Romain Danzé,2018,273,romain-danze,France,Douarnenez,France,1986-07-03,Right-Back,Defender,right,184,,4500000,,USM GROUP ,https://img.a.transfermarkt.technology/portrait/header/39906-1448382196.png?lm=1,https://www.transfermarkt.co.uk/romain-danze/profil/spieler/39906,FR1,Stade Rennais FC
40022,Thomas,Dalgaard,Thomas Dalgaard,2016,5817,thomas-dalgaard,Denmark,Nykøbing Mors,Denmark,1984-04-13,Centre-Forward,Attack,right,188,,800000,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/thomas-dalgaard/profil/spieler/40022,DK1,null
40074,Stefan,Ilsanker,Stefan Ilsanker,2021,24,stefan-ilsanker,Austria,Hallein,Austria,1989-05-18,Defensive Midfield,Midfield,right,189,700000,5500000,2024-06-30 00:00:00,More than Sport GmbH,https://img.a.transfermarkt.technology/portrait/header/40074-1532352062.jpg?lm=1,https://www.transfermarkt.co.uk/stefan-ilsanker/profil/spieler/40074,L1,Eintracht Frankfurt
40412,Tom,Muyters,Tom Muyters,2016,798,tom-muyters,Belgium,Tongeren,Belgium,1984-12-05,Goalkeeper,Goalkeeper,left,187,,400000,,null,https://img.a.transfermarkt.technology/portrait/header/40412-1574280196.jpg?lm=1,https://www.transfermarkt.co.uk/tom-muyters/profil/spieler/40412,NL1,Excelsior Rotterdam
40500,Gustavo,Colman,Gustavo Colman,2013,449,gustavo-colman,Argentina,Buenos Aires,Argentina,1985-04-19,Central Midfield,Midfield,right,175,,9000000,,null,https://img.a.transfermarkt.technology/portrait/header/s_40500_449_2013_08_14_1.jpg?lm=1,https://www.transfermarkt.co.uk/gustavo-colman/profil/spieler/40500,TR1,Trabzonspor
41100,Steven,De Petter,Steven De Petter,2019,475,steven-de-petter,Belgium,Aalst,Belgium,1985-11-22,Defensive Midfield,Midfield,right,181,,1000000,,Quadrans,https://img.a.transfermarkt.technology/portrait/header/41100-1487775191.jpg?lm=1,https://www.transfermarkt.co.uk/steven-de-petter/profil/spieler/41100,BE1,Sint-Truidense VV
41458,Robert,Tesche,Robert Tesche,2021,80,robert-tesche,East Germany (GDR),Wismar,Germany,1987-05-27,Central Midfield,Midfield,right,182,250000,2000000,,null,https://img.a.transfermarkt.technology/portrait/header/41458-1531903966.jpg?lm=1,https://www.transfermarkt.co.uk/robert-tesche/profil/spieler/41458,L1,VfL Bochum
41665,Jonathan,Parr,Jonathan Parr,2013,873,jonathan-parr,Norway,Oslo,Norway,1988-10-21,Left-Back,Defender,both,182,,2000000,,null,https://img.a.transfermarkt.technology/portrait/header/s_41665_873_2013_09_26_1.jpg?lm=1,https://www.transfermarkt.co.uk/jonathan-parr/profil/spieler/41665,GB1,Crystal Palace
41749,Modibo,Diakité,Modibo Diakité,2015,8970,modibo-diakite,France,Bourg-La-Reine,France,1987-03-02,Centre-Back,Defender,right,192,25000,5000000,2023-06-30 00:00:00,Gio’sport,https://img.a.transfermarkt.technology/portrait/header/41749-1449138062.jpg?lm=1,https://www.transfermarkt.co.uk/modibo-diakite/profil/spieler/41749,IT1,null
41912,Simone,Aresti,Simone Aresti,2021,1390,simone-aresti,Italy,Carbonia,Italy,1986-03-15,Goalkeeper,Goalkeeper,right,187,100000,350000,2023-06-30 00:00:00,Andrea Cattoli,https://img.a.transfermarkt.technology/portrait/header/41912-1598859995.jpg?lm=1,https://www.transfermarkt.co.uk/simone-aresti/profil/spieler/41912,IT1,null
41982,Radja,Nainggolan,Radja Nainggolan,2021,1096,radja-nainggolan,Belgium,Antwerpen,Belgium,1988-05-04,Central Midfield,Midfield,right,177,1000000,45000000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/41982-1666894874.jpg?lm=1,https://www.transfermarkt.co.uk/radja-nainggolan/profil/spieler/41982,BE1,Royal Antwerp FC
41989,Francesco,Valiani,Francesco Valiani,2012,1387,francesco-valiani,Italy,Pistoia,Italy,1980-10-29,Central Midfield,Midfield,right,175,,2500000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/41989-1611836541.jpg?lm=1,https://www.transfermarkt.co.uk/francesco-valiani/profil/spieler/41989,IT1,null
42636,Lasha,Jakobia,Lasha Jakobia,2012,6996,lasha-jakobia,UdSSR,Tiflis,Georgia,1980-08-20,Centre-Forward,Attack,right,180,,300000,,Maksym Stefansky,https://img.a.transfermarkt.technology/portrait/header/42636-1674687756.jpg?lm=1,https://www.transfermarkt.co.uk/lasha-jakobia/profil/spieler/42636,UKR1,null
42732,Ritchie,Kitoko,Ritchie Kitoko,2020,441,ritchie-kitoko,Zaire,Kinshasa,Belgium,1988-06-11,Central Midfield,Midfield,right,179,,1400000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/42732-1561974153.jpg?lm=1,https://www.transfermarkt.co.uk/ritchie-kitoko/profil/spieler/42732,GR1,null
42942,Georgios,Tzavellas,Georgios Tzavellas,2022,2441,georgios-tzavellas,Greece,Athen,Greece,1987-11-26,Centre-Back,Defender,left,183,500000,3000000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/42942-1567776277.png?lm=1,https://www.transfermarkt.co.uk/georgios-tzavellas/profil/spieler/42942,GR1,AEK Athens
43237,Massimo,Zappino,Massimo Zappino,2015,8970,massimo-zappino,Brazil,Pesqueira,Italy,1981-06-12,Goalkeeper,Goalkeeper,right,190,,650000,,Paolo Palermo,https://img.a.transfermarkt.technology/portrait/header/43237-1449138010.jpg?lm=1,https://www.transfermarkt.co.uk/massimo-zappino/profil/spieler/43237,IT1,null
43246,Daniel,Kolar,Daniel Kolar,2016,524,daniel-kolar,CSSR,Praha,Czech Republic,1985-10-27,Attacking Midfield,Midfield,right,181,,2000000,,null,https://img.a.transfermarkt.technology/portrait/header/43246-1464947651.jpg?lm=1,https://www.transfermarkt.co.uk/daniel-kolar/profil/spieler/43246,TR1,null
43276,,Junior,Junior,2013,6994,junior,Brazil,São Paulo,Brazil,1978-09-20,Attacking Midfield,Midfield,left,184,,700000,,null,https://img.a.transfermarkt.technology/portrait/header/43276-1674687601.jpg?lm=1,https://www.transfermarkt.co.uk/junior/profil/spieler/43276,UKR1,null
43886,Moustapha,Sall,Moustapha Sall,2017,1096,moustapha-sall,Senegal,Dakar,Senegal,1985-11-30,Centre-Back,Defender,right,193,,4500000,,null,https://img.a.transfermarkt.technology/portrait/header/43886-1448352516.jpg?lm=1,https://www.transfermarkt.co.uk/moustapha-sall/profil/spieler/43886,BE1,Royal Antwerp FC
44022,Nukri,Revishvili,Nukri Revishvili,2015,11126,nukri-revishvili,UdSSR,Kutaisi,Georgia,1987-03-02,Goalkeeper,Goalkeeper,left,188,,1200000,,null,https://img.a.transfermarkt.technology/portrait/header/44022-1676462286.jpg?lm=1,https://www.transfermarkt.co.uk/nukri-revishvili/profil/spieler/44022,RU1,null
44058,Wojciech,Szczesny,Wojciech Szczesny,2022,506,wojciech-szczesny,Poland,Warszawa,Poland,1990-04-18,Goalkeeper,Goalkeeper,right,196,13000000,40000000,2024-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/44058-1595847517.jpg?lm=1,https://www.transfermarkt.co.uk/wojciech-szczesny/profil/spieler/44058,IT1,Juventus FC
44172,,Vinicius,Vinicius,2012,979,vinicius,Brazil,Campo Grande,Brazil,1986-05-16,Central Midfield,Midfield,right,186,,1000000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/s_44172_2784_2013_10_04_1.jpg?lm=1,https://www.transfermarkt.co.uk/vinicius/profil/spieler/44172,PO1,null
44247,Ante,Rukavina,Ante Rukavina,2015,1063,ante-rukavina,Jugoslawien (SFR),Sibenik,Croatia,1986-06-18,Centre-Forward,Attack,right,186,,3000000,,Pharos Sport Agency,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/ante-rukavina/profil/spieler/44247,DK1,Viborg FF
44466,Sebastian,Rode,Sebastian Rode,2022,24,sebastian-rode,Germany,Seeheim-Jugenheim,Germany,1990-10-11,Central Midfield,Midfield,right,179,2500000,10000000,2024-06-30 00:00:00,PRO Profil GmbH,https://img.a.transfermarkt.technology/portrait/header/44466-1663064900.jpg?lm=1,https://www.transfermarkt.co.uk/sebastian-rode/profil/spieler/44466,L1,Eintracht Frankfurt
44689,Gary,Coulibaly,Gary Coulibaly,2016,2672,gary-coulibaly,France,Bastia,France,1986-03-30,Defensive Midfield,Midfield,right,183,,1500000,,Just 4 player Group,https://img.a.transfermarkt.technology/portrait/header/s_44689_162_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/gary-coulibaly/profil/spieler/44689,GR1,APO Levadiakos
44727,Grégory,Bettiol,Grégory Bettiol,2012,1095,gregory-bettiol,France,Villefranche-sur-Saône,France,1986-03-30,Centre-Forward,Attack,right,180,,800000,,null,https://img.a.transfermarkt.technology/portrait/header/s_44727_3524_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/gregory-bettiol/profil/spieler/44727,FR1,ESTAC Troyes
44760,Itay,Shechter,Itay Shechter,2014,995,itay-shechter,Israel,Ramat Yishai,Israel,1987-02-22,Centre-Forward,Attack,both,178,200000,3000000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/44760-1650562368.jpg?lm=1,https://www.transfermarkt.co.uk/itay-shechter/profil/spieler/44760,FR1,FC Nantes
44794,Henri,Lansbury,Henri Lansbury,2020,405,henri-lansbury,England,London,England,1990-10-12,Central Midfield,Midfield,right,183,350000,3000000,,null,https://img.a.transfermarkt.technology/portrait/header/44794-1407411971.jpg?lm=1,https://www.transfermarkt.co.uk/henri-lansbury/profil/spieler/44794,GB1,Aston Villa
44993,Anil,Tasdemir,Anil Tasdemir,2012,2323,anil-tasdemir,Turkey,Aydin,Turkey,1988-01-01,Attacking Midfield,Midfield,right,175,,2000000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/44993-1667076971.png?lm=1,https://www.transfermarkt.co.uk/anil-tasdemir/profil/spieler/44993,TR1,null
45005,Serkan,Kurtulus,Serkan Kurtulus,2018,39722,serkan-kurtulus,Turkey,Bursa,Turkey,1990-01-01,Right-Back,Defender,right,181,,1000000,,null,https://img.a.transfermarkt.technology/portrait/header/45005-1582410178.jpg?lm=1,https://www.transfermarkt.co.uk/serkan-kurtulus/profil/spieler/45005,TR1,null
45007,Yavuz,Özkan,Yavuz Özkan,2012,20,yavuz-ozkan,Turkey,Denizli,Turkey,1985-05-19,Goalkeeper,Goalkeeper,right,190,,500000,,VSM,https://img.a.transfermarkt.technology/portrait/header/45007-1473111904.jpg?lm=1,https://www.transfermarkt.co.uk/yavuz-ozkan/profil/spieler/45007,TR1,null
45139,Mickaël,Tavares,Mickaël Tavares,2013,235,mickael-tavares,France,Villeneuve-Saint-Georges,Senegal,1982-10-25,Defensive Midfield,Midfield,,,,2500000,,null,https://img.a.transfermarkt.technology/portrait/header/s_45139_41_2010_1.jpg?lm=1,https://www.transfermarkt.co.uk/mickael-tavares/profil/spieler/45139,NL1,RKC Waalwijk
45513,Mostapha,El Kabir,Mostapha El Kabir,2020,39722,mostapha-el-kabir,Morocco,Targuist,Morocco,1988-10-05,Centre-Forward,Attack,right,176,,3500000,,null,https://img.a.transfermarkt.technology/portrait/header/45513-1612716241.png?lm=1,https://www.transfermarkt.co.uk/mostapha-el-kabir/profil/spieler/45513,TR1,null
45674,Mohamed,Amsif,Mohamed Amsif,2013,167,mohamed-amsif,Germany,Düsseldorf,Morocco,1989-02-07,Goalkeeper,Goalkeeper,both,187,150000,1000000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/45674-1438078249.jpg?lm=1,https://www.transfermarkt.co.uk/mohamed-amsif/profil/spieler/45674,L1,FC Augsburg
46060,Federico,Melchiorri,Federico Melchiorri,2017,1390,federico-melchiorri,Italy,Treia,Italy,1987-01-06,Centre-Forward,Attack,right,183,300000,2500000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/46060-1606406543.jpg?lm=1,https://www.transfermarkt.co.uk/federico-melchiorri/profil/spieler/46060,IT1,null
46472,Charlie,Davies,Charlie Davies,2013,5724,charlie-davies,United States,"Manchester, New Hampshire",United States,1986-06-25,Centre-Forward,Attack,right,178,,2200000,,null,https://img.a.transfermarkt.technology/portrait/header/46472-1489603383.JPG?lm=1,https://www.transfermarkt.co.uk/charlie-davies/profil/spieler/46472,DK1,Randers FC
46504,Eric,Bicfalvi,Eric Bicfalvi,2022,11127,eric-bicfalvi,Romania,Carei,Romania,1988-02-05,Attacking Midfield,Midfield,right,187,800000,3500000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/46504-1599997431.png?lm=1,https://www.transfermarkt.co.uk/eric-bicfalvi/profil/spieler/46504,RU1,Ural Yekaterinburg
46635,Igor,Smolnikov,Igor Smolnikov,2022,932,igor-smolnikov,UdSSR,"Kamensk-Uralsk, Ekaterinburg Region",Russia,1988-08-08,Right-Back,Defender,right,179,600000,12000000,2023-06-30 00:00:00,FM Sports Agency,https://img.a.transfermarkt.technology/portrait/header/46635-1675874948.png?lm=1,https://www.transfermarkt.co.uk/igor-smolnikov/profil/spieler/46635,RU1,Lokomotiv Moscow
46809,Juan Pablo,Pino,Juan Pablo Pino,2014,595,juan-pablo-pino,Colombia,Cartagena,Colombia,1987-03-30,Right Winger,Attack,right,175,300000,3800000,,Marco Kirdemir,https://img.a.transfermarkt.technology/portrait/header/46809-1496302557.jpg?lm=1,https://www.transfermarkt.co.uk/juan-pablo-pino/profil/spieler/46809,FR1,null
47048,Milan,Bojovic,Milan Bojovic,2013,6418,milan-bojovic,Jugoslawien (SFR),Čačak,Serbia,1987-04-13,Centre-Forward,Attack,right,187,150000,1000000,2023-12-31 00:00:00,Dribbling Agency,https://img.a.transfermarkt.technology/portrait/header/47048-1675707797.png?lm=1,https://www.transfermarkt.co.uk/milan-bojovic/profil/spieler/47048,GR1,Panetolikos GFS
47152,Gigel,Bucur,Gigel Bucur,2015,2439,gigel-bucur,Romania,Bukarest,Romania,1980-04-08,Left Winger,Attack,right,171,,3500000,,WB-Sportmanagement,https://img.a.transfermarkt.technology/portrait/header/47152-1662304130.png?lm=1,https://www.transfermarkt.co.uk/gigel-bucur/profil/spieler/47152,RU1,null
47165,Silviu,Izvoranu,Silviu Izvoranu,2012,4482,silviu-izvoranu,Romania,Galaţi,Romania,1982-12-03,Centre-Back,Defender,left,187,,600000,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/silviu-izvoranu/profil/spieler/47165,UKR1,null
